tx_id,fee,weight,parents 
8bb58e12bb8bb7923782937d8b127d6af8d8f23ff817953315c327cbf6dd6f6a,175,664,
0f9298a48bd9d92c1c11fa1e50a398995849ac52e0cbba498e1c71b5c7401cd0,195,656,
4c0fc85de7ffacae04c6468a18fc78fe989e676756586f4930be62b791092ca4,1228,4904,
4fad5b780686f2fe1a20ac1b7b2de76fdb4f0be7f620e61a9a8591c09b09a788,258,1032,
182837e5451580407939a6c91a6966359a21624038a2065a38a4675c13326ad3,268,1028,944fa8b52d08f7d74b15001ce24ec08667d9e919189944b3b990f91fcf7cda4d
5933bc98c449bd34463b221eb90f635134707264c0ba2179ac0b805567dc9a3e,361,1352,
74ea99307e3c20eb30ff1c460e1670b3ff1b2ce4a8dc8faa5b2e96d78f954c6b,187,672,
d240c7b941d7108df22ddc0a97843a1182c295a1fa28feb87f85c1c194ff1f71,678,900,a03a9973bec8171bec025e8af485414dee9581d9e02a0cde5db0a1abf4a2de61
4064fb9fbc519f72dc07014d3e8256267503fb8ff43fc655f3d01f530447eaae,152,568,
ec7c03e43278e9f17e08dc00c9551530ee55f331cebecbe41896f81198ef5a41,285,1136,889f2c6b5d5d63dab3ebfdb5c26613a7741061a766f8ea7ba024d7a23e97b098
ae718eb38b7e8599fed81c479bbdffc5876eed2ab511603888407169d6aff78c,195,656,
15a77c352fe0626402a09e7ffe914037935e5cb6445dbba810d2369f79a244f0,7188,1472,
a0255abae4e854f06978bde9738e898127d4dd24a381e51bad7b23932630642b,190,756,
d431f7cb7eb5baa227f9fa32fe580791e6a8b6f9ac78f6a73267eac189e9523d,323,1208,
558540538cfcf66ced37ecdc71f5bb5cc2a00f543425b14ab20f541acec01606,475,1612,
0db7017638eb8853fa6ebb3240c9029942d64790c503aa6ff2d8c47a4bfa38e8,226,900,
00c5ec302e663e0e792c08ad2dde12dcbfa8cadb9a14721b2e147b4b624bd490,119,444,
e8ae0a66c5c1066f16702ae5b146aca272f2395d6f2f83f96c3fabe5804d3312,820,2792,
54adce577e0f0e5872a785170fae0ecf25404222756db08ac7268a24a97674f1,995,3384,
000a9de3796bdfb987fb2ccb0f97e11a9dd8f3c70dab347afa0d3e8f107cfdd1,301,1024,
1d1f08826e12274290960bca590838dc162846ea6eee8932a2885cc9810c3591,301,1028,
0319d38aaefc39baa70f46bc3e95412177c09bc5baba28fcf70845c77d0c67af,475,1620,
5d1de9d432b39aff431d736d91d60a0617777745b29527a441755ed3120a8a94,649,2204,
98efd6a5779a3922bee19f1fc4265f01bedb807102cd2d871006589cf44bd6d0,301,1024,
5b65cf411f46b15b6a5d1666352b86d611b5f292460daad5f67481b997dcca0b,301,1024,
d97deca41c31091e54dea149bc234ad3498d452600fd2fdb5574e5c261dd796e,374,1352,
c7ef0958953272c1a6bf30aa368439285894cbc942c732da6f818ceca25e005d,168,672,
02bdfa000ba04e3811f1d1629171b54a2ed0e0121c061cc567ba3da57ce4a514,117,440,
e3b08ff9eaf4a7ad15d34d0673f0f067c7bb2f5d37a59d1f7807091aa2e531ef,310,1160,
d5c55a189349c0a32508ea9b5f8c146d5692f68a545156a42cc9001b1da30dc8,259,1028,
21d61c4cedd40a375389b2ed5d2f225c72779a02f6708181d4b5af5a14bb5414,756,896,
ac93efb36807ac434228089437bd4f09b181b8d12c48c0aed95fae5767c73642,648,2204,
daefa48bb65a5fe08a994d267f4011d2b52e8bffe5b26aa039d6b40a8c318f39,648,2200,9a5adcdc3019f10e9be84ce1142c5ed0ba9c666afd76811ca29ec1d827727b99
67d2b9c9c9755ecd55d7528f576845eb2f3d982b25c23f5b1092265e94cfe946,111,444,
9531872add2dca56e390ebf1eed4cfef6b90736a4af005b26524ce4a1e34395a,300,1024,
7dbf53d4a34b01b5ebbb37734a3a0f12e22b4709935ee26afa6ee545a0e1ba01,166,664,99066f1cc08a4d6c503b993032c3e968f8b2dfa9a7da20c75e27fb17d6ae1bd1
e8e8b3cf5ac133e47db6d56e44e5922eca19ab78cbe08bbb06fb07c60f0e9f48,472,1612,
894944d8292a192a341ea4928e5075f301c4b9608f7fea39bc4f405b5b4400eb,573,904,
85a92d7c5adc8fc96e471e6132af00d8d9038a843d4b6c06c68d3ae22e0541ae,9145,36524,
33b8799d20af045936bd178135be0a761dcdb1a969ec55c1cea9ca1b383fd87d,301,1024,
18e488935ac8278c86f390fd413d6e16b37339024eebd7e0451c25313db3ab49,301,1028,
2095377cea928aa4386c997f224dfbb943a0796563f6253b52dcb31b75c18e7b,301,1024,
2cf62ba90c9ad09305a76a61c19380e2b1a431a95dafd65ad99e5e838e9255a4,472,1612,
89453e2bfd3e29d8f8abed5de3227cd214f47fdee6c0b4b69572bd7425f22197,170,680,
7edb71e46e8a92fcbed2868ac1d79bc2dd88fa8b1cce5216bc8ea5a8c3b84e45,301,1028,
b97d650151ae9aa1ab77c75408d0b703f179b64eb15dc816f34c40ebd0ef8839,596,2352,
fb96f76363a0c90f09832cac1e5765e0192705b2d02471afeb7a7372c07bd3a7,436,1744,
028b5a5ea6c1d1d6a3bda44bfed3aee77cd97de87f2bebbcb63b17e8400cd267,341,1348,
52b171a32f3dc9fd3a50a871594049f8b7861a60d3c97b3e5addd62712883490,729,768,
c2f21b4f3d136392071fe03cde23ab0dd575c055b2f70b90913a20e903ee70f2,9145,36524,
891a4cb5788c5d343f0fa4ad1a84f975f01926ba57f667232bf39e72ee83c54a,820,2800,
01d88d9e86864bf2f18991f52d9bf2d7f77ba80c455558985508a86d1c765863,820,2792,
b9bb74409550285d11d48af41041424ebad9d22b0fe7f465fc0513ff7c6f288e,285,1132,28bbec01e997426465cdcff95b95a774518b294da8230d59058af20e604639b4
0dad1a112d88702b889ffef8dee56e9adbf27c1726fc2be8e50532b34587a8a0,285,1136,61c5650f126a9c96534915ae5b425a88bd1f6c6262155365ee2053a75a0a4cd6
889f2c6b5d5d63dab3ebfdb5c26613a7741061a766f8ea7ba024d7a23e97b098,285,1136,0c4b5bb5818e6ca1ec6fec9d7b29c8b110b900d5dd78ee78851f2672885f7fe6
1ba5b8ad0c073503965f4d7d05d4661879a88723cdc3fb1008ef79bb062af69b,285,1136,e3106b09cbecd605ed09765ca28391d6fdd0943285dd6bdabb0d0b349b5377d9
ffd7ebe7c403c8b2cb3f009a7119a7b0a2d08f34aa7a8823fa0c983b1847bc8d,444,1132,25dc6644e9f2d3761ef5f1bd0967b2bab9117f4323344df889b85f16cbe3caa3
8d157c21a92bd17efb578e76da94414adc9607e64de6873fa73398a770423e94,285,1132,717bd78d1bff28da9eeeb7dbba2aa85eec3b4f3ba18f0db22fe2eb818dfa0a26
3a0b71c6a9e41f3eb9a0cc82c36f47e50346ad7e213511391b192b2e5fb19de6,249,900,
5c1e7f7260dc1e4d4a57561b6b3c6f72463df9bca6894ac81f87ba10927d660a,301,1024,
09a252cf8480b88997478a64aae3b25d3bf82cd7beee02a860d249b9ae06fd82,646,2204,
307410d99c845b6daf4fd6f8ea13dd80f356e328da33d7d37f4ea1185610534e,649,2208,
991b7080f45b312687b94025a202d9a86fb80c880a4891268544eebdff6858e7,9145,36520,
e63e8eaf1d977ca08e637d4ebe6363586565c4192bd0b119a796878be63a8384,474,1612,
b88c64df4310e9c1907b2019d5e31d01201ce72a5448ab59c23869131b0dbde6,371,1480,
8961b1abf00bee58b1c6b44d925457280dcbf533509a553dd33bce09e2ddcafe,854,3260,
e1a2a4ac329623a8e7a6b52e2248bf249f4ac54f641967958d0875446e6398f4,154,576,
573bd82b65d312ac1f0ff5e502937200963e87467a954e8f41296acfcbcc5cb8,9145,36520,
7ddb85d2922cda6c186f18e4b3f722b79a8c03f7dbf20ebcf8e08ab8fb2b2d89,225,900,
0df38dfcd3f7f203c34b1537f6788fe27d7997166afcfcc8493ccfd11908bbee,1549,1036,
54ad43b81d6309327ce2bfed60dab8a52fc1b4972cf65af7ae34f285e9920653,366,1464,
151e5696c9d204f88a8cf294f820ab259192e761419b8c28fd3ad33ce010a641,4330,15712,
da9eecc9fa76f0c85ca52b1c4defae261dfd9b832d61a886ed75b6091fc35cce,1855,6992,
52ed587fc4b1ed7c0da4e75e117913e30a8f7b1cccdafb402aa9aba120e252ee,204,764,
1460af38460f7ccd3d951dd71057b4c7c43f59d4be7f215df6508c6dcd36518e,185,664,
a8371387302f3bdb52fd251a63f16f0b0ff56967f10ceb370b0aba49129ae81f,204,768,
cd366bcc2c79777a6c61cfde77f5ad182a8fb63899a2184dbce925743d044426,227,896,
8dd49ca7c30e6360a6c42fbd8334853e9600a18982a9976cc73a3bcad34940ce,265,904,
f1fefbd81144006b0665a48e0fed1a79d093728415f5b9d844bca7f801e08082,122,444,
74ec4b54927632696042dee73ad0eb1145c2a32181b3b1b15c13f1d85475ac76,567,896,
ea62692727b40b514c12d2c997e3c82f74ecbab73eb11b2ce87d9dae57e8fb5d,152,568,
61b7f7c1326902fd936bf98c75189c2e7404258981fb78a4d5b29ee001dc8b92,819,2796,
0a6ce567233ffb61685a14b61192d68a3c053f0072ba6e7d73127babd4319477,1376,5492,
3fed8fcd2024976806fccd93b4ed59fb48d9ca75fe65cdb1b1a89abbce81d009,143,568,
677051271f152a98e4c689d8fde9debdcaf4a263677459057961395ab3923202,190,756,24c83192a84362fdc42f1a1e6fee36dd411dc2494b06ac7089fd1e313e96743e
f61501300edecc92883fe1d9358845b4866b5e19d424e08a590a3e472671d43a,204,768,
05ff9b12cfe1c77f6d69d10a3744fd70609b387593811096ebc2eccdd7ec5d23,285,1132,0dad1a112d88702b889ffef8dee56e9adbf27c1726fc2be8e50532b34587a8a0
5dcfb4e6d5c1296ed852e19451a1d6e9815dcf4f0ea2144d152513e87cb1ffb5,285,1136,8d157c21a92bd17efb578e76da94414adc9607e64de6873fa73398a770423e94
88cb2bc513665e81cf3801317bd23fe915b5287b4ca413685fd0a4c8bbe010b3,285,1136,b9bb74409550285d11d48af41041424ebad9d22b0fe7f465fc0513ff7c6f288e
b109848d1330464552b22285fa6fc2339e8d629c494cbfd05043b8d46305755e,255,904,
89e5d2b6376a5d5921dec96660cf33f82d738416d586b0e3891ee0644c2e583e,285,1136,1ba5b8ad0c073503965f4d7d05d4661879a88723cdc3fb1008ef79bb062af69b
c51d792023e07e7ea91c575c31448044650cb1f5b3d0ff214b29e3575df1ef92,256,1024,
1d97d11f36379d8f2230dabf1410708de2bc91ffdb0744db2e57febdeb1f9c0c,142,568,
8395e167528ee3acd0b73570cd7cb28859f1aef8e0fe96b7f1ab26add80ae202,246,892,
6e18f1b374c503a3a6ff9cac0ba35128d057ebc709158c4ce7e6e30300d8215a,226,904,
912a4d024266561e6b3b3b47a6c9defbc9f7ccf83e9f26a17a85270d5d8ee556,273,1032,
c677f96ca0dcf65e1954eafb5a76fd0f54121232b3ad7b3fc1b944a5e874230e,231,840,
a2bb6672f9a92c398d8f1fd77f4c291178ae6131149a688fb827f9e3df91da66,168,672,
a3d21f95e13c5825c6d890c91a0e64fc16d97ddae9a81b25e77df661e2564a02,168,672,
9ea4addc3415a203ca2c0f4f563ace438697c68a1ab3dfcfbbf362fbc1117701,227,904,
46b5a487b677a854e6f0dad19eab7a563cedfe94af22b4445dc281b2a352c7ac,1687,5748,
6a45f9ec996ffde22e86c4a6f92e33c2b21c128ac7b85543892ecca1765080d3,1000,2292,
ac7d85ecbee838378e498ff31daf253f1c2cffc5f5b6b28574cb48047af1823e,154,576,
308a6f86bfb54b7751e1ca29e08c0e09dc13d98ea7a994e8f3c77507ed5d1386,4977,16944,
edc4cf514988a68d6cfc9747eb99c19e95d821fab2bcd2ad77b55c8343c424ed,820,2796,
ec85389b7d0121e5d195b8c798f8dfab514613a9d09b385f9c6416cfdb0ec678,168,672,
b7815f2a70355b3979d5c4b36fd75db9bd156bb0ef963f70e1ffb31269660825,189,756,
4fd231814e6351a48d1362074b8e2b3f5fde0335081d9e0d76b7add7ffc33f7a,474,1612,
1da30e4f162af4f6fcf9bcf1e191485f086cb6049de9864c1f04607de1f44284,475,1620,
535771c5f6a911e68f29c0431f7ea63221e1f956015c059654e9b0a53a7b70e2,419,1132,1516497a0d91eebcf9dc381cd453ee4c1ee5078403d989d7a71ce68b94c31481
05f97ad0e2458a88a875fbd4afa2a0174dbda1b430c2c30b6fd952f44fc619a7,240,904,
79861d0938a554cecc46f56f2d37e0cc9e2d3a9d450ddd5d298cc2afdccbc1c5,144,544,
1aab88a6a3e7609e3abf3130ba33a8c15bb2e38596a3431828309b3f68b06925,226,904,
6ea76bea3ea2cf3dc6670b9ebe58be210856bca0b6985167fdfb6798a813b600,175,696,
f50607b995c99802db72dff3d169daab4c5641adc5a1cfe1d75fe31e47554f23,234,880,
c1c3e7cbbc33b07da4a17d6114652cb70556967dab3280659c0c3d06fc37b5c9,338,1352,
57cbf1d1432fc3a199756e9c2245de51b26e63dac206d654443c179a18420068,486,1936,
116a17a936f5be1ded63b88224f280b37f6aac7dbd79952dfa325b0677934674,249,900,
9c666fbfb902261438a07eedcfb72501aa41b85221d3601865043e3254b399f6,286,1132,
6747e7fd04a30485b58536d39e4b1ae588aa13921c7dffc84820aa2807bced4b,535,1940,
cf64c8d10e26a7e2deda7a24beb03e72cd35cd5bdbd9697ccb692832b9a36e7c,621,2484,
dc52d75e140cf5eb0ecc62220ff4f80242ee9b05e080af63772a0c1b742f60f0,144,544,
2b51144961426c88440695a2aeec3747b6d3d1e1794c965edb6900d63bf79ee3,285,1132,05ff9b12cfe1c77f6d69d10a3744fd70609b387593811096ebc2eccdd7ec5d23
c425b425990606cd3227ae732f7e4b5e190e8c2f980815f2768cdb2b3fe5dc2b,286,1132,
55a4d71210d1dc05e0932264f77ffa2a04349abb63009cfbe4df35564d665720,312,1132,f6d2db2d063748930083b1234aed0f8947ece362ec14c281d0853c061478f21f
0035ba3017d7901a214139c1df20f916a51fb3b6bce7466cc3b59c801baecec8,285,1136,5dcfb4e6d5c1296ed852e19451a1d6e9815dcf4f0ea2144d152513e87cb1ffb5
63d555b86ec60aa6b341d6f1167d22beb11f2ee38643c09afd4eb309ece16a7d,285,1136,88cb2bc513665e81cf3801317bd23fe915b5287b4ca413685fd0a4c8bbe010b3
f52f753230e59c22aabfa6f86b8abeb525114cbf09800be595789733a28dfa49,285,1136,ec7c03e43278e9f17e08dc00c9551530ee55f331cebecbe41896f81198ef5a41
19f8ea506999725313b62c0a9261e11ec5306ecea8b24bbbe6a3e7e326352736,543,1760,2b9bda4206a67789347d21277b6ebd742e1db2126f085b41c268f3c0b6848f98;6f0eaa80adb1ce2a192d36d1d97a22d12162cbe1c9a19f464afb711146624ab4;709d45330577f9fdc4ad94445f482b82d6919aef246e413fcf2a349986f32e0a
8d49be9dcf9ecc31f367b5195967e2170ae293da2f9e9d191c1ea138eed4da2c,286,1136,c425b425990606cd3227ae732f7e4b5e190e8c2f980815f2768cdb2b3fe5dc2b
6e25e1367d502489ce799d417acb601d45e4e84e4781bf41ef7334a68b293ef3,488,1948,
8467526dffd6fee848c2380d2cda1471add058bbe85da36b117432d13d7ab374,262,896,
b93f2d46ef17d177ade390e3d1cc708a21a30bec6fdf5aaec0e127a088a91cd6,285,1136,89e5d2b6376a5d5921dec96660cf33f82d738416d586b0e3891ee0644c2e583e
93eddcdbd3db250d1ff74f8ddd85a17757bbb6b0319e7cab9f6556b2d0caf8e2,9145,36520,
edefe951b1126767de288e03367e6aa9428e6172a004643eb2fde1cb9fc8e542,166,664,
4bc23e76f8a24b186d9b5ba50ee3cf37a964da36d37ece6803368451f13989aa,209,756,
538282ee6fbe7fdcad9aabda2b5156a44a4cbf0ef2bf37da8fea4abe194db717,9145,36520,
b1da1074374b1b063eb9c1f5bf22009ee822603dc995b3873d8256dfd1e12f31,369,1388,
bfa60c6f37dda124cf912407e2477d8b3f08789e42a12f59d8cdb03c03f717a9,397,1488,
8b166c9cc981007dfb02f8200676c625d6fdda7b7fb6d997a8b5cecd9c0a8693,168,672,
d439501e9eaf6d9377810950a47f5435c70a6f259509877cb8c3b7ab08bfb3f4,409,1488,
75891c977e1ab652bfeb7226aee5c033a9686cfb311becc0ad13b01aa12d58df,226,904,
1a514d71556c2cd09cbc592c6b76f6a9b0aaf9f72f6399ef0996d70700b7fe24,285,1136,0035ba3017d7901a214139c1df20f916a51fb3b6bce7466cc3b59c801baecec8
1214dd3693b4adf9ce8ce394bb0dd2ca0d94ecc327a2bf2d76ce11459d4814d0,1102,3572,09be9248e1ada7943bd03736fa84d3c5b7ea6fd8851876a445dbdc7f19281e96;312d8192db4fdd56fac408ecbbdf5dbfe3255ec6e131bff7a96c8996309d041c;5a38d257a64d8f643606b61127be3c0736ca50194e51e256aa61a333cf8b9367;f9e09838481097275bc38d612ba87136681c184418b41d240c24baad4169c64e
d099b81ae37bce60e45eae0e4a169d2313d99ffbdece8fbae9a3279adf50cc52,271,1024,
4aecdb8031ef0b32a31338ddfaa915ccdf23236498529a7b58a579597d697a9d,996,3384,
51f560125e0832b3e42b5462ccbbbbb3d594c4435aa5436dcd632bbce5986868,474,1612,
33f31b0a3090cc67da0aebf7515fef32c43f541f4498066cf82f4e91793e5345,300,1024,
aacf5e62301a85aabe51b7de25a12a754172b8d0f97aa3dda173b6830f1bad18,399,1488,
b6895133837aed341650b118814d6592f4f91d673d1cd911c2c6d7dd74e5cc09,253,900,
75403040db1788a1fa8af1338b8cafb4810811ac2839e63ba1a62a981aad0731,301,1028,7edb71e46e8a92fcbed2868ac1d79bc2dd88fa8b1cce5216bc8ea5a8c3b84e45
cfeb510e4a9f1beeb5497c22e597cabf3db2270f93813396a116d29e88b61f6f,820,2792,
3e6fbceafa514f1ca6effc27fa9c85558e7df6496d7f405917e77718d03deed8,1168,3980,
f2df07e5f7bbcc891c2da2fb161640c7d60677cb9845467ad556b825c980cccc,374,1496,
a9b101755b9a3bdad2d7f7ff1e63b02bd3ce4f2edfe512b6e1170dc229fb87c0,300,1024,
532faa7766b9a1369f326127d2718d2005e68793dee59914d73862eaf93b73cb,285,1136,b93f2d46ef17d177ade390e3d1cc708a21a30bec6fdf5aaec0e127a088a91cd6
37cf77746655fab5c54a75fda7178b9193aa716d75c5cbe3b287e9b815f092f2,285,1136,63d555b86ec60aa6b341d6f1167d22beb11f2ee38643c09afd4eb309ece16a7d
20803d297b42df96510cb78d917ca19bdea690ea27d072ea008cb4474ac48d95,257,1028,
5557d7417ce87542eeed1ef1dba26edcc66141fdc20d2e7ce55ad386d1a4b11f,285,1136,f52f753230e59c22aabfa6f86b8abeb525114cbf09800be595789733a28dfa49
5da9cc5bd57a89495ed87bc497e164a89f0e7fca6e204d9d57f714734b99eb05,285,1136,2b51144961426c88440695a2aeec3747b6d3d1e1794c965edb6900d63bf79ee3
5611f5085f91d2b8d935df4f951e4f3e21d9fa7da4e4660181984b2c848eb234,152,568,
0cd65526391eb847b3737fd3154ffd8d608061eb4d185b2323b8252966e31b6b,119,444,
7250c82dba7ab477e7914c061c6d62effabd6318db5609600534c499817a64c0,11178,44596,
33ec2172e041057d591d32b772e7d5453221906448f2bd1b6c1e0d4d15c2dc1c,1325,1136,69453e8a43be649b2eede711996e1d3fd30276fbfe45dd9cd9201f8191418657
64a92c1290d56c8601b39937f0c751dc9f54ac5da7cb7afb5c48d954dded307f,144,576,
35835795b8574cbd205bff44a8db444788ede42fdc0cb2a2c327756e903685f4,224,892,
4c37a240031029d0c8cc1ba63bd97a07f5d8d143b3c8fe1ed72c15d4fa5df3f4,190,760,
509a5358fc1a1c12ccfb4a87c51f53575bbf615d04677425e35bf1a2d86ad310,224,892,
7f6a27cbe95d2ba22eb45a62a8cccb66e243855855b419a9309a3dccc3b38906,168,672,
bd9909c70ca5b92b89ab71e1f00f26dc3b08a4bdfb2541f28ce48a76f0c86853,166,664,
2cf15575175706811f6cff8af8235ceee327a379c03226e2d7469f0623f11ba6,168,672,7f6a27cbe95d2ba22eb45a62a8cccb66e243855855b419a9309a3dccc3b38906
b6de1794a0cc9b584db433b135edb420a350a1f200659533be65164b723e0702,1114,4448,
678b0eefe21be1908656cae7dcf25511a2b4e3be9e52bda2bf1141dafd060c09,166,664,
348399ade43d12fbf0b0886c99d0647de28d5f52c7e9cf3e44a8252e59b3926a,262,1048,
a52f7a272893da1d97ae44127e401a4f68c825586300cb668b439c5b4ef82946,175,660,
6a015e2cd7464a596894182e7b08651e41a19a8b90d919edda532d0901e89884,168,672,2cf15575175706811f6cff8af8235ceee327a379c03226e2d7469f0623f11ba6
05d064619c37cc6450b6f6ca0b565bd2d83a57386df7f95557451ebff040f991,271,1024,
e9f26e2cb7301ed53d91186a5146cdca6fadc2e9808237f573589d51fca13d68,1706,6796,
4d6d304938b569dcdeba4e532c64f8e0e826baf165d32e0db92ae5ba7068b523,605,848,
b2f5386f8480ec666664c3bde21cf5d0e74b33e268e2514ba1014a955bff42e1,185,664,
c1c6a05d71f1e07db28f9559f5a246e56a9090271e100a12962712da8d9923c4,168,672,6a015e2cd7464a596894182e7b08651e41a19a8b90d919edda532d0901e89884
ae7104e09c4061aa69fb5edcbbb25f0a2faec858f5607ccbc49f95411a1e9e68,189,756,
06a73e97716cf3dd42ed44ca977e90248903001327c3b8c009a43de40fc0f484,142,536,
2a4b9d079b3d1a2f945b2fecbdbc137955312f65b1c35ec8b298529c2eb64dca,170,672,
d5ad907694193b539b8ea347a21d823281e146ee1e448eacc0702675f17c919a,797,3076,
e75feb738ffff94572a12b6c98ee442fa184034af67f8c94797ce56c3ace8141,154,576,f50607b995c99802db72dff3d169daab4c5641adc5a1cfe1d75fe31e47554f23
73680ddebc4f135872e689dbdae2507f635429713d70ec593a2bfa3a444d008b,300,1024,
eecd58cbe0194b06e007627102d5e924b9ced32f7f440fc95037f09dbec47266,119,444,e75feb738ffff94572a12b6c98ee442fa184034af67f8c94797ce56c3ace8141
cd476e94825d0cdd1c6812a87929499b87619429082f63f389d249c447ce4ef6,9991,39676,
78f49f253c735ffdec803109e9d3edd240a664050bbba1e0a28fdd7befe41991,507,1988,
9db4848d3356074dd20c0edb37bd9f412a4b15f979376ca0f27b3fce809c6279,410,1492,
87b1ff6346efdd1c8cf6a5b711aadb508edb7692dfbb388116155c0f842a0230,224,892,
017205e540f4ed7d49e8afe4aee6cd436b499e4bbfab7432c952a812eccc3e08,222,884,
2eb0914992e4db2bf09eb792c3ef84dff8f72f1e0a8aa6ae25c5201b20e907ca,541,2020,
15d2dac4c1ad1ae22909ad5f9ac980d6feace13bc999163749d8e7cd7265f5ba,338,1352,
2c532f7d84b0fa850f8002c450eb94b86899670ecb9bec562047d20c587ea228,224,892,87b1ff6346efdd1c8cf6a5b711aadb508edb7692dfbb388116155c0f842a0230
2df39d063ba4f543ec0f927303a31addf3f834930caef68ec00c17e57c864a4e,301,1024,
8dfae58fff4143cc7f53a5a1c4764684d1f5281c2bedef29a729635fe2c54414,200,756,
40d21c1bf1c8f3cabb012bc2c3f292af686465d2cc368a0959af06c21e3557d3,258,1028,
572269c7638df967da084144906eca338bbc8e63bb06837eb8835c4a46be3fe4,166,664,c1c6a05d71f1e07db28f9559f5a246e56a9090271e100a12962712da8d9923c4
abc3a5b5e78df3e0399fb32bdd682529049e0b3f1f88bcd046b229f36ab598d1,288,1032,
12bfaccecfd4355bde2e4073015624a131d23a33e30160da25ca1ff78cebf4b4,9145,36516,
7a5210198cd7570bb7c75e11ed5f63e42d43cdfb31a0be7c9af603b1cb9084a9,185,664,
a353db678a9534a9c8f1c30095248eefd89352cd4791c423113eed4d035b5b18,475,1620,
496b4f8f7079f40463aae5bbc095968d029197fe81ec9799b8256974f79cdd37,300,1024,
ac0e002a08c7e1ea8ecc7ba4ea4e477751b161c909adfe1e70ab9374faf72d39,9145,36524,
309e8ae959b1cc7bb620134673d317cf39e2549361b245adafef0b496e4f6ea8,191,764,2c532f7d84b0fa850f8002c450eb94b86899670ecb9bec562047d20c587ea228
f67ebb432d6a84faa0f3c1effd9a0ea79edfed3ebc83a00d67d0a8f2e2722a37,249,940,
b3a9fe2f0a11ae79349c35e0c962dd420d2d98b7a7c2cb6755c260ad75ffab92,285,1132,5557d7417ce87542eeed1ef1dba26edcc66141fdc20d2e7ce55ad386d1a4b11f
4f2aae0d23e313a7fe18fc5d183472c5a4d5bea1591754ab9417a7bd611ed7d6,285,1136,1a514d71556c2cd09cbc592c6b76f6a9b0aaf9f72f6399ef0996d70700b7fe24
f4f11f4f4ebf46c02d2937000cce6d5c3222f0c2ff0ac76b5fbc8aed484fd87b,285,1136,5da9cc5bd57a89495ed87bc497e164a89f0e7fca6e204d9d57f714734b99eb05
671472f3f5e78e19418bf6030179d1f73cd40c0931bb91afbfde3970c2fc6395,285,1136,37cf77746655fab5c54a75fda7178b9193aa716d75c5cbe3b287e9b815f092f2
9d5c82d2b2e6826dd33975e78eb3c187b11d3a90eeba36bd8cc1eb654d5038e2,224,892,
ef6385a7ad94a307b60cbb0f1bea029f93e787f2c189b630cecf83f7fc420499,191,768,17d609028f4ed52047fd615d42012b15e75ff8386e8f49569083a71fa3edc39c
bac3e044de43bdac6ebe454727a70db0de63a6d5f6ef19058db12238a81c936c,200,756,
bf997b6c338b6de8acb418febe74dab821090a0b4e76a6e2593e73510de4d250,300,1024,891a4cb5788c5d343f0fa4ad1a84f975f01926ba57f667232bf39e72ee83c54a
b4639105c0daf314502950bffd9c1cfdad84b44cc38d3b9447be83e514fb8605,299,1028,c4315f545fe16dc895bb4aaead39ca70cbda2beaec5ae79691ae2c4a4b75d6e4
89cb90d623ab40f9c11c90ee376fea40366ab1dfbf608c0fc356b3f1257cfbe8,300,1024,
cb4f557ee19ecebdbf0d1ecf0bdb7012015759e8f43a901a8f0d324fcaf7b1fe,474,1612,
9fd92ce06b5564ee0bd9ba4ae742bedf7afc8719b43768a3131a43473b971fa5,474,1612,
c9f73464394b91d62c75967f4aec3050ea52255c0c3ed09a8c87e916ff8d93eb,855,1136,9ac5602a4d98e4a69cdbe44c9a1e71a3a022848b55aedf8024a4791904dcda3a
035f322b38d2558dd7e808c54a04681f3e8de294152592994ef6a100b4e4d57a,475,1616,
e1d44a5d8c5e1ed0dc3ca58c46be64e7ab30d928ead8fd242be12063903f2cdd,178,664,
eceb6449f31bec3c851c0e4a9e197dc9232283b205d896d8351c900ba585da11,301,1024,
97ca82edcd7e9b746d91cc1f53ef57f39a12607c0b653943a483139d0a1da65d,190,760,
a074cfc2409b302bd5769a4f58bf55f6af89a3b927e070046b16436ebea3dd78,200,756,
427c9a08caa8c8a63a326b3622412cdccdf457f2488fe7853701181a763b8393,372,1488,40d21c1bf1c8f3cabb012bc2c3f292af686465d2cc368a0959af06c21e3557d3
38a711be8fdd9b22fa176d0c4f92b80bfe73db93fc98b34a91d4a04929e19c25,200,760,
6ccef50650b02264d69804ff50dcd0a30e7692acb58feaa88302467e0242915c,226,888,
90ef74a8dd52fabecfa4fc1953f483a7bd64fb598fff42408e7a38f3dd7a97b4,185,664,
95be41f85f6bfffab91c64fc350b0b2c374ef9c9a40bfb9f46eb388ae54d72f5,168,672,572269c7638df967da084144906eca338bbc8e63bb06837eb8835c4a46be3fe4
e49b1eed89c87c6fd0c67a356d66c68a920bd2c276f0f95eca6d3b5ab1b31456,226,888,6ccef50650b02264d69804ff50dcd0a30e7692acb58feaa88302467e0242915c
d5250b91c533b2224d9cffd3b8c52aed738315465f4a6b99807b0763d26d5e7a,166,664,
4297a71e9acfe7275a208b4697b985739d8260f9263b86ed91e50532994709c2,166,664,95be41f85f6bfffab91c64fc350b0b2c374ef9c9a40bfb9f46eb388ae54d72f5
96bd766e6b6a0af30bb3ff97cae2430ffdbe5368b19a28c332b1522ba18d295b,3359,892,
3a934594ff2545cba3d9f67c7845ba0808aa35653e9ecbe6c8b4558637e8a9fc,166,664,
a9d631904197530b4f86baea40259df30e63b4097eb68666b76501e8df32e49d,373,1476,
